time,id,storage
1685691163557422,SUB13,0
1685691164559533,SUB4,0
1685691164559585,SUB9,0
1685691164559614,SUB11,0
1685691164559642,SUB12,0
1685691164559668,SUB13,0
1685691165565318,SUB5,0
1685691165565543,SUB10,0
1685691165565744,SUB11,0
1685691165565957,SUB12,0
1685691165566145,SUB13,0
1685691167572872,SUB11,0
1685691167572943,SUB12,0
1685691167572958,SUB13,0
1685691168576853,SUB2,0
1685691168576891,SUB7,0
1685691168576937,SUB11,0
1685691168576962,SUB12,0
1685691168576985,SUB13,0
1685691169575387,SUB3,0
1685691169575417,SUB8,0
1685691169575440,SUB11,0
1685691169575491,SUB12,0
1685691169575517,SUB13,0
1685691170580935,SUB4,0
1685691170580974,SUB9,0
1685691170581022,SUB11,0
1685691170581059,SUB12,0
1685691170581086,SUB13,0
1685691171582023,SUB5,0
1685691171582266,SUB10,0
1685691171582471,SUB11,0
1685691171582683,SUB12,0
1685691171582874,SUB13,0
1685691173592344,SUB11,0
1685691173592380,SUB12,0
1685691173592397,SUB13,0
1685691174595365,SUB2,0
1685691174595409,SUB7,0
1685691174595431,SUB11,0
1685691174595460,SUB12,0
1685691174595477,SUB13,0
1685691175599285,SUB3,0
1685691175599412,SUB8,0
1685691175599585,SUB11,0
1685691175599728,SUB12,0
1685691175599821,SUB13,0
1685691176602591,SUB4,0
1685691176602685,SUB9,0
1685691176602724,SUB11,0
1685691176602753,SUB12,0
1685691176602788,SUB13,0
1685691177607906,SUB5,0
1685691177608177,SUB10,0
1685691177608419,SUB11,0
1685691177608667,SUB12,0
1685691177608885,SUB13,0
1685691178001131,SUB2,0
1685691178001221,SUB3,0
1685691178001246,SUB4,0
1685691178001261,SUB5,0
1685691178001276,SUB11,0
1685691178001292,SUB12,0
1685691178001322,SUB2,0
1685691178001333,SUB3,0
1685691178001343,SUB4,0
1685691178001353,SUB5,0
1685691178001378,SUB11,0
1685691178001387,SUB12,0
1685691179616049,SUB11,0
1685691179616193,SUB12,0
1685691179616304,SUB13,0
1685691180619173,SUB2,0
1685691180619332,SUB7,0
1685691180619443,SUB11,0
1685691180619593,SUB12,0
1685691180619707,SUB13,0
1685691181622229,SUB3,0
1685691181622259,SUB8,0
1685691181622283,SUB11,0
1685691181622309,SUB12,0
1685691181622342,SUB13,0
1685691182626194,SUB4,0
1685691182626259,SUB9,0
1685691182626288,SUB11,0
1685691182626316,SUB12,0
1685691182626343,SUB13,0
1685691183007296,SUB2,0
1685691183007422,SUB3,0
1685691183007566,SUB4,0
1685691183007648,SUB5,0
1685691183007722,SUB11,0
1685691183007795,SUB12,0
1685691183007931,SUB2,0
1685691183007987,SUB3,0
1685691183008039,SUB4,0
1685691183008090,SUB5,0
1685691183008142,SUB11,0
1685691183008205,SUB12,0
1685691183672556,SUB5,1
1685691183673690,SUB10,0
1685691183674138,SUB11,0
1685691183674167,SUB12,1
1685691183674610,SUB13,0
1685691185639423,SUB11,0
1685691185639577,SUB12,1
1685691185639698,SUB13,0
1685691186642687,SUB2,0
1685691186642837,SUB7,0
1685691186642956,SUB11,0
1685691186643080,SUB12,1
1685691186643217,SUB13,0
1685691187645811,SUB3,0
1685691187645883,SUB8,0
1685691187645903,SUB11,0
1685691187645933,SUB12,1
1685691187645964,SUB13,0
1685691188013124,SUB2,0
1685691188013252,SUB3,0
1685691188013325,SUB4,0
1685691188013432,SUB5,1
1685691188013516,SUB11,0
1685691188013645,SUB12,1
1685691188013840,SUB2,0
1685691188013896,SUB3,0
1685691188013948,SUB4,0
1685691188013999,SUB5,1
1685691188014054,SUB11,0
1685691188014106,SUB12,1
1685691188650088,SUB4,1
1685691188650302,SUB9,0
1685691188650470,SUB11,0
1685691188650567,SUB12,2
1685691188650823,SUB13,0
1685691189654600,SUB5,2
1685691189655118,SUB10,0
1685691189655351,SUB11,0
1685691189655367,SUB12,3
1685691189655618,SUB13,0
1685691191662580,SUB11,0
1685691191662658,SUB12,3
1685691191662688,SUB13,0
1685691192666231,SUB2,0
1685691192666397,SUB7,0
1685691192666510,SUB11,0
1685691192666621,SUB12,3
1685691192666732,SUB13,0
1685691193019585,SUB2,0
1685691193019740,SUB3,0
1685691193019882,SUB4,1
1685691193020003,SUB5,2
