1686210168760708 1686210168858828 1686210168858852 1686210168990045 0 100 0
1686210170743835 1686210171421813 1686210171421885 1686210172108014 0 100000 0
1686210172727982 1686210172826181 1686210172826469 1686210173001318 0 100 0
1686210174736003 1686210175421524 1686210175421549 1686210176240631 0 100000 0
1686210176744972 1686210176843020 1686210176843044 1686210176990736 0 100 0
1686210178784563 1686210179356787 1686210179356812 1686210179958267 0 100000 0
1686210180735506 1686210180833572 1686210180833597 1686210180998826 0 100 0
1686210182822833 1686210183498079 1686210183498106 1686210184087635 0 100000 0
1686210184727360 1686210184825567 1686210184825591 1686210184975428 0 100 0
1686210186775876 1686210187413376 1686210187413403 1686210188145243 0 100000 0
1686210188752740 1686210188850986 1686210188851007 1686210189023575 0 100 0
1686210190786239 1686210191463692 1686210191463717 1686210194662843 0 100000 0
1686210192790938 1686210192888992 1686210192889292 1686210194663017 0 100 0
1686210196832912 1686210196930895 1686210196930922 1686210199385480 0 100 0
1686210200839999 1686210200938229 1686210200938255 1686210201502934 0 100 0
1686210204852935 1686210204951223 1686210204951249 1686210205150749 0 100 0
1686210208750155 1686210208848045 1686210208848070 1686210209724631 0 100 0
1686210212833998 1686210212932167 1686210212932188 1686210214812210 0 100 0
1686210194828983 1686210195470258 1686210215590376 1686210216012169 0 100000 0
1686210198773559 1686210199396979 1686210215590476 1686210216284659 0 100000 0
1686210202821749 1686210203418986 1686210215590573 1686210216293399 0 100000 0
1686210206727349 1686210207397964 1686210215590629 1686210216584603 0 100000 0
1686210210767288 1686210211364069 1686210215590692 1686210216588136 0 100000 0
1686210214843447 1686210215512816 1686210215590743 1686210216860836 0 100000 0
1686210216871282 1686210216969173 1686210216969534 1686210217149928 0 100 0
1686210218792969 1686210219484823 1686210219484849 1686210219683079 0 100000 0
1686210220823418 1686210220922040 1686210220922069 1686210221079418 0 100 0
1686210222810682 1686210223610243 1686210223610271 1686210224041755 0 100000 0
1686210224785004 1686210224883252 1686210224883277 1686210225025336 0 100 0
1686210226817085 1686210227437806 1686210227437831 1686210228042537 0 100000 0
1686210228798202 1686210228896934 1686210228896978 1686210229092013 0 100 0
1686210230837758 1686210231482400 1686210231482425 1686210232254676 0 100000 0
1686210232860030 1686210232958081 1686210232958107 1686210234700436 0 100 0
1686210234857209 1686210235504311 1686210235504335 1686210236044846 0 100000 0
1686210236859272 1686210236957549 1686210236957576 1686210238363956 0 100 0
1686210240864051 1686210240962325 1686210240962378 1686210242741996 0 100 0
1686210244877176 1686210244975337 1686210244975366 1686210245125815 0 100 0
1686210248891962 1686210248989971 1686210248989997 1686210249170190 0 100 0
