1686207985677521 1686207985770484 1686207985778675 1686207986732400 0 100 0
1686207987711979 1686207988331722 1686207988343735 1686207990372334 0 100000 0
1686207989677674 1686207989770845 1686207989773054 1686207990372533 0 100 0
1686207991702359 1686207992302725 1686207992314550 1686207994635360 0 100000 0
1686207993720744 1686207993814014 1686207993822437 1686207994883086 0 100 0
1686207995720258 1686207996410625 1686207996422797 1686207998061842 0 100000 0
1686207997746850 1686207997840124 1686207997849969 1686207998092096 0 100 0
1686207999726403 1686208000376063 1686208000392301 1686208001799106 0 100000 0
1686208001755499 1686208001849255 1686208001859368 1686208002047156 0 100 0
1686208003744216 1686208004396699 1686208004408279 1686208005684889 0 100000 0
1686208005780219 1686208005873736 1686208005881518 1686208006525894 0 100 0
1686208007723962 1686208008334608 1686208008347162 1686208010430356 0 100000 0
1686208009765102 1686208009858439 1686208009866601 1686208010430541 0 100 0
1686208011746701 1686208012400542 1686208012416618 1686208014162491 0 100000 0
1686208013671488 1686208013764833 1686208013774189 1686208014165759 0 100 0
1686208015721163 1686208016329558 1686208016340590 1686208017680697 0 100000 0
1686208017721385 1686208017814431 1686208017824398 1686208018009577 0 100 0
1686208019708992 1686208020343459 1686208020354726 1686208021515974 0 100000 0
1686208021744095 1686208021837514 1686208021847013 1686208022028227 0 100 0
1686208023716995 1686208024357672 1686208024369659 1686208025477275 0 100000 0
1686208025688162 1686208025781297 1686208025791074 1686208025963033 0 100 0
1686208027718393 1686208028336955 1686208028349499 1686208030152174 0 100000 0
1686208029726046 1686208029819192 1686208029828749 1686208030681743 0 100 0
1686208031731009 1686208032330957 1686208032342961 1686208039126362 0 100000 0
1686208033737552 1686208033831390 1686208033839003 1686208039126526 0 100 0
1686208035721040 1686208036331554 1686208036345455 1686208047481614 0 100000 0
1686208037676456 1686208037769697 1686208037779373 1686208047481778 0 100 0
1686208039707806 1686208040297654 1686208040312355 1686208053086333 0 100000 0
1686208041763959 1686208041857587 1686208041867196 1686208053086499 0 100 0
1686208043773765 1686208044377227 1686208044390554 1686208053326729 0 100000 0
1686208045686741 1686208045780798 1686208045789170 1686208053326904 0 100 0
1686208047742656 1686208048441257 1686208048454161 1686208053553933 0 100000 0
1686208049795342 1686208049888991 1686208049898575 1686208053554204 0 100 0
1686208051740843 1686208052323656 1686208052337337 1686208053772921 0 100000 0
1686208053799469 1686208053893145 1686208053903756 1686208054060012 0 100 0
1686208055764245 1686208056343883 1686208056357888 1686208057449569 0 100000 0
1686208057716912 1686208057810598 1686208057820769 1686208057979196 0 100 0
1686208059773323 1686208060422643 1686208060435218 1686208062636988 0 100000 0
