1687239250782434 1687239250889244 1687239250889333 1687239250998212 0 100 0
1687239252766846 1687239254397590 1687239254400245 1687239257134571 0 1064416 0
1687239256505700 1687239256609926 1687239256610009 1687239257135297 0 100 0
1687239257773081 1687239259208566 1687239259209872 1687239261513719 0 1064416 0
1687239260786192 1687239260891393 1687239260891574 1687239261514153 0 100 0
1687239262773837 1687239265471932 1687239265472684 1687239267708624 0 1064416 0
1687239265766624 1687239265871644 1687239265871795 1687239267709035 0 100 0
1687239267804320 1687239269220327 1687239269220998 1687239271415850 0 1064416 0
1687239270822116 1687239270927212 1687239270927379 1687239271416236 0 100 0
1687239272775511 1687239274216991 1687239274217644 1687239276343234 0 1064416 0
1687239275848764 1687239275955632 1687239275955890 1687239276343643 0 100 0
1687239277779137 1687239279247983 1687239279248681 1687239283224335 0 1064416 0
1687239281620959 1687239281728880 1687239281729212 1687239283224736 0 100 0
