1686635864564706 1686635864672407 1686635864672444 1686635864772805 0 100 0
1686635868566331 1686635868673882 1686635868673907 1686635868774434 0 100 0
1686635872566136 1686635872673285 1686635872673630 1686635872775681 0 100 0
1686635876571391 1686635876678484 1686635876678510 1686635876784042 0 100 0
1686635880572515 1686635880679201 1686635880679228 1686635880780115 0 100 0
1686635884576954 1686635884683640 1686635884683667 1686635884784836 0 100 0
1686635888584012 1686635888690554 1686635888690581 1686635888796369 0 100 0
1686635892581262 1686635892687902 1686635892687928 1686635892789382 0 100 0
1686635896602222 1686635896708766 1686635896708792 1686635896810416 0 100 0
1686635900588711 1686635900694936 1686635900694961 1686635900804279 0 100 0
1686635904589572 1686635904695904 1686635904695930 1686635904798054 0 100 0
1686635908593503 1686635908699685 1686635908699709 1686635908801624 0 100 0
1686635912595821 1686635912701651 1686635912701674 1686635912809471 0 100 0
1686635916598811 1686635916704488 1686635916704510 1686635916808358 0 100 0
1686635920639376 1686635920745090 1686635920745114 1686635920847491 0 100 0
1686635924603298 1686635924709066 1686635924709090 1686635924811494 0 100 0
1686635928609140 1686635928714498 1686635928714525 1686635928817782 0 100 0
1686635932604280 1686635932709597 1686635932709621 1686635932812585 0 100 0
1686635936611204 1686635936716554 1686635936716825 1686635936819651 0 100 0
1686635940610922 1686635940715860 1686635940715884 1686635940819098 0 100 0
1686635944621403 1686635944726356 1686635944726381 1686635944835300 0 100 0
1686635948614779 1686635948719853 1686635948719879 1686635948825300 0 100 0
1686635952621435 1686635952726367 1686635952726391 1686635952829598 0 100 0
1686635956622195 1686635956726696 1686635956726720 1686635956830201 0 100 0
1686635960626460 1686635960730911 1686635960730933 1686635960836093 0 100 0
1686635964625385 1686635964730100 1686635964730124 1686635964834678 0 100 0
1686635968627705 1686635968732295 1686635968732323 1686635968836336 0 100 0
1686635972636473 1686635972740818 1686635972741118 1686635972845334 0 100 0
1686635976636335 1686635976740823 1686635976740850 1686635976844786 0 100 0
1686635980638161 1686635980742402 1686635980742428 1686635980846920 0 100 0
1686635984637890 1686635984741828 1686635984741855 1686635984846062 0 100 0
1686635988639639 1686635988743690 1686635988744040 1686635988848701 0 100 0
1686635992647351 1686635992751135 1686635992751162 1686635992856071 0 100 0
1686635996643351 1686635996747086 1686635996747113 1686635996852219 0 100 0
1686636000654379 1686636000758436 1686636000758461 1686636000868423 0 100 0
1686636004650713 1686636004754384 1686636004754411 1686636004871047 0 100 0
1686636008662945 1686636008766426 1686636008766454 1686636008884653 0 100 0
1686636012660187 1686636012763661 1686636012763689 1686636012879582 0 100 0
1686636016665471 1686636016769025 1686636016769062 1686636016874605 0 100 0
1686636020659359 1686636020762948 1686636020762975 1686636020868257 0 100 0
1686636024661566 1686636024764797 1686636024764825 1686636024874312 0 100 0
1686636028677735 1686636028780925 1686636028780952 1686636028903059 0 100 0
1686636032673868 1686636032777240 1686636032777268 1686636032889811 0 100 0
1686636036701166 1686636036804492 1686636036804518 1686636036915160 0 100 0
1686636040677422 1686636040780653 1686636040780679 1686636040894176 0 100 0
1686636044677655 1686636044780579 1686636044780606 1686636044888053 0 100 0
1686636048682081 1686636048785171 1686636048785200 1686636048895306 0 100 0
1686636052698136 1686636052801131 1686636052801156 1686636052928420 0 100 0
1686636056680970 1686636056783718 1686636056783745 1686636056893876 0 100 0
1686636060688570 1686636060791178 1686636060791202 1686636060897216 0 100 0
1686636064696469 1686636064799253 1686636064799295 1686636064912299 0 100 0
1686636068703014 1686636068805464 1686636068805764 1686636068938930 0 100 0
1686636072730977 1686636072833663 1686636072833690 1686636072954789 0 100 0
1686639342521156 1686639342620918 1686639342620942 1686639342723777 0 100 0
1686639346525032 1686639346625336 1686639346625377 1686639346728973 0 100 0
1686639350621040 1686639350720728 1686639350720747 1686639350822497 0 100 0
1686639354558922 1686639354658734 1686639354658759 1686639354791880 0 100 0
1686639358530827 1686639358630938 1686639358630960 1686639358740803 0 100 0
1686639362532036 1686639362631945 1686639362632228 1686639362734075 0 100 0
1686639366533819 1686639366633838 1686639366633865 1686639366738232 0 100 0
1686639370546940 1686639370646929 1686639370646952 1686639370749515 0 100 0
1686639374548899 1686639374648703 1686639374648748 1686639374760912 0 100 0
1686639378539725 1686639378639949 1686639378639975 1686639378741473 0 100 0
1686639382546048 1686639382645833 1686639382645859 1686639382747415 0 100 0
1686639386543742 1686639386643594 1686639386643616 1686639386745171 0 100 0
1686639390551977 1686639390652533 1686639390652569 1686639390753801 0 100 0
1686639394551357 1686639394651441 1686639394651467 1686639394752837 0 100 0
1686639398551469 1686639398651204 1686639398651232 1686639398753513 0 100 0
1686639402554997 1686639402655339 1686639402655366 1686639402756583 0 100 0
1686639406560847 1686639406660834 1686639406660858 1686639406768149 0 100 0
1686639410565411 1686639410665618 1686639410665651 1686639410766995 0 100 0
1686639414563025 1686639414662918 1686639414662961 1686639414765128 0 100 0
1686639418569149 1686639418669288 1686639418669314 1686639418770675 0 100 0
1686639422582587 1686639422682665 1686639422682692 1686639422784200 0 100 0
1686639426569361 1686639426669304 1686639426669330 1686639426771044 0 100 0
1686639430580634 1686639430680427 1686639430680452 1686639430781880 0 100 0
1686639434578311 1686639434678158 1686639434678184 1686639434779425 0 100 0
